id,app_id,content,author_id,is_positive
170583119,620,"The best video game in the world. It is perfect and has no cons! The main mechanic is very unique and interesting (I guess everyone dreamed about portal gun in real life). It is a puzzle game so the main part of it - solving puzzles by using portals and other stuff. The graphics are very beautifull and the sound design is great. I am not a fan of looting and this game has ZERO looting and crafting, you just go forward and play! Game location is very unique. No open-world, you are a prisoner in the laboratory, not truly a prisoner...subject :)  So the game is pretty straightforward - you solve a puzzle in one room and then move to the next one. Levels are various and different from each other. But what makes the game so legendary? First of all - narrative. The plot is not a masterpiece but it's cool, it's really interesting, and the narrative makes it ten times better (there are so many theories and iceberg-videos on youtube about the game's story). But the most standout feature of the game, without a doubt is the main villain. The greates villain in the whole game industry. GLaDOS is amaizing, by using only her voice (which is exquisitely pleasant!) she manages to be incredibly charismatic. Her creative jokes, storytelling and trolling are magnificence! Throughout the game she talkes to you, making you smile even as she humiliates you! Also the game has a very cool ending scene with two unbelieveble songs and that make the end of the game more memorable and give even more emotions. I like watching people play this game to laugh from their ways of thinking. Some of them even cried at the end of the game. Besides all this, there is a co-op mode where you can solve hard puzzles with your friend using additional portals. Everyone knows that co-op makes the game much more fun and this case is no exception. But what to do if u liked the game but its finished and coop is finished too? You can play custom puzzles which are made by other people or create your own! Some of them are pretty simple and some are very interesting and creative! But even that is not all! There are a lot of different unofficial DLCs. Most of them aren't worth your time (like Portal: Revolution, its incedibly bad and boring). But a few are very hard and cool (Portal Stories: Mel is very difficult, Portal Reloaded has three portals, its a bit illogical but still good). All in all the game is perfect, just download and play it already!
P.S. Why the main poster of the game is so stupid? The robot is jumping from the portal to the same location where it stands...what?XD
10 examples of how to make games / 10",76561198165227115,Positive
135861571,570,gavo gosale rikhte,76561198343898195,Negative
120981948,240,No boobs,76561199024594047,Negative
133389903,320,"At the time of this review, I've clocked 3877 hours in this game. Of course I recommend it. Easily the best deathmatch game ever created (and always will be as far as I'm concerned). Com frag on Skul`Shock - the best dead server still online.",76561197990319404,Positive
168844041,730,Takes So long to Install,76561199625310559,Negative
178638266,400,You we're promised cake glaDOS did not give you cake so you killed her. 8/10 Would listen to the radio again,76561198064290609,Positive
139257019,630,No updates 😂,76561199018499949,Positive
166659039,440,"This game is possibly one of my most favorite game of all time, however with valves gross negligence, it has become nothing but a place for bots. There are ways to host buts by simply searching for it on Google, and Valve has allowed to happen. The multi billion company that has quite literally almost a complete monopoly on PC gaming are loosing to a bunch of basement dwellers. The game is 17 years old, yet extremely popular and has become Iconic with it's funny characters and memes. We are not asking for content or anything else, only a working anti-cheat and fixing the bot crisis, a single tweet will do nothing. #SaveTF2 #FixTF2",76561199623938409,Negative
172733680,730,"if you still play this game after the ""new and improved"" scam - my condolences
wish you a speedy recovery if you quit it though, best choice i've ever made",76561198281995871,Negative
129898997,300,"i joined a server and I met jesus christ himself playing day of defeat source, t'was the best day of my life. I've never been the same since 10/10",76561198176842215,Positive
169847561,730,pure garbage that replaced the best game ever made.,76561199637468778,Negative
48977730,300,"CSGO style revamp would be extremely good, and would blast new titles out of the water in terms of mechanics.",76561197966625102,Positive
3379698,630,"Tiene aliens, tiene balazos, que mas quieren.",76561198021742454,Positive
32636222,300,Great game,76561198027648940,Positive
180782127,550,Nice,76561199048033171,Positive
172049059,730,booty game yuck,76561199106119212,Negative
179691168,620,Everyone should play this series at least once.,76561198371493505,Positive
176317415,620,Very nice si-fi game.,76561199072177386,Positive
169995899,730,shit blows. valve doesn't listen to their community and fixes meaningless things. they only care about releasing things that will gain them more money.,76561199597357276,Negative
66328059,30,Move up the 40 cal!,76561198033253962,Positive
166752736,440,"Valve doesn't care about Tf2, so neither should you.",76561198001974468,Negative
61454200,630,Game goes hard,76561198049004293,Positive
169798107,730,"Luckily I'm not good enough to see all the cheaters, but the problem is out of hand",76561198179332414,Negative
154676590,300,awesome!!!!!!!!!!!!!,76561198006906866,Positive
150095329,1930,"As much as I personally LOVE this game, I cannot recommend spending your money on the Steam version, my download is missing essential files, that cause it to frequently crash, and to occasionally lag while it IS letting me play. Through extensive personal effort, I've stabilized this enough to play for up to an hour at a time, but the game will eventually CTD. It's my recommendation to either emulate, or if you have a 360, just buy an old copy at a secondhand store. Worth mentioning is that I also get full music, BUT ZERO DIALOGUE. The audio for these fully voiced conversations with the player character are all nonfunctional, or possibly just absent. Seriously, I took too long to give up, and can no longer get a refund. SAVE YOURSELF THE TROUBLE, DO NOT BUY THIS. If you're feeling cheeky, I'd also like to let you know that when I tried a GOG copy, I got the same results. One of the missing files is a regedit entry, if that helps to clarify the severity of the poor state of this game.",76561198055676118,Negative
121909263,570,Need a bit more time to understand how to play this game,76561198069416227,Negative
132096735,240,Legendary game,76561198165612230,Positive
173952771,730,Honestly it's pretty shit now lol.,76561199066376615,Negative
147384972,240,My CS:GO got removed from my STEAM library and I paid for that game.,76561198020093906,Positive
130403409,240,"See ya mate, It was a good time.
Too bad it have to go.",76561199014877263,Positive
177508161,550,Who does not like killing waves of zombies and feeling badass while doing it? Plus its in the style of movie!,76561199250663228,Positive
17513611,20,+,76561198177286609,Positive
130400434,570,"Trust me, don't do it.",76561197962053042,Negative
116201899,100,"you know i through i could say its actually good or its okay but there is a reason its called deleted scenes, i wish i wouldn't say this but i actually hated it, so much that i couldn't make it past level 2, now i know what your saying ''WHAT?, YOUR A BABY! HAHA'' no,  i had it on normal and i had no fun at all, i tried to say to myself all the time ''i think i will like this level'', and then i did not, i liked nothing at all and i understand why its called deleted scenes now, however i have yet to play normal retail which will be nothing like this, i hope.",76561198177986237,Negative
175779751,340,Extremely short. Loved the visuals.,76561198086312792,Positive
167183094,440,no one is funny in this game,76561199184478440,Negative
66348535,340,good,76561198180398891,Positive
117671766,10,"MUY entretenido , Si tenes mal pc te lo recomiendo y lo mejor es con amigos.",76561199015749861,Positive
127182937,300,Mondern World Warfare 2,76561198436099670,Positive
170736960,10,"better then cs2
",76561198104469738,Positive
179672068,730,"its still an awesome game.  like team fortress 2, just have fun and leave you feelings at the door.  Cheaters still abound",76561197992828613,Positive
159531992,570,don't play if you have game addiction problems,76561198158482376,Negative
61664432,100,Coolest counter strike campaign. This game didnt get the attention it needed at the time. Even now.,76561198317087211,Positive
166283836,730,"Classic FPS Game,BUT Valve Allows Cheating(VAC),Players just go Faceit,if u do not drop box weekly,then no one gonna play on official sever.",76561199482321303,Negative
7448747,280,"Una bellisiima storia ... moddabile per aver una grafica ""al passo degli anni""! :D",76561198052168670,Positive
148996790,10,This game has gunplay smoother than a Micheal Jackson criminal-10/10,76561199479529099,Positive
40527487,320,creamy game,76561198072081639,Positive
130390167,570,trash,76561198003818964,Negative
122109740,570,It's more addictive and more harmful than cigarettes,76561198053599392,Negative
2067751,630,"Not that bad if you can get a group of friends to play it with you, I mean it's free what do you have to lose.",76561198001753790,Positive
172078557,730,gaben jirniy kloun ti nahuya VAC pridumal? poban' chiterov zaebal.,76561198057588303,Negative
167157225,440,bot fiesta,76561198045613106,Negative
173943996,30,"Game set in World War II
between Americans and Nazis
of course there are games with many better features than Day of Defeat but this game is only for the old-school crowd!
great game!",76561198882304730,Positive
